t,signal
36.6125,-0.708571429
36.616667,-0.62984127
36.620833,-0.551111111
36.625,-0.62984127
36.629167,-0.62984127
36.633333,-0.708571429
36.6375,-0.62984127
36.641667,-0.866031746
36.645833,-0.866031746
36.65,-0.787301587
36.654167,-0.787301587
36.658333,-0.866031746
36.6625,-0.944761905
36.666667,-1.102222222
36.670833,-1.023492063
36.675,-1.102222222
36.679167,-1.023492063
36.683333,-0.944761905
36.6875,-0.866031746
36.691667,-1.102222222
36.695833,-1.102222222
36.7,-1.023492063
36.704167,-0.866031746
36.708333,-1.023492063
36.7125,-1.023492063
36.716667,-1.023492063
36.720833,-0.944761905
36.725,-0.944761905
36.729167,-1.023492063
36.733333,-0.551111111
36.7375,0.314920635
36.741667,1.102222222
36.745833,1.653333333
36.75,2.361904762
36.754167,2.046984127
36.758333,1.023492063
36.7625,0.393650794
36.766667,-0.472380952
36.770833,-0.866031746
36.775,-1.180952381
36.779167,-1.180952381
36.783333,-1.180952381
36.7875,-0.866031746
36.791667,-0.866031746
36.795833,-0.944761905
36.8,-0.944761905
36.804167,-0.866031746
36.808333,-0.866031746
36.8125,-0.944761905
36.816667,-1.023492063
36.820833,-0.944761905
36.825,-0.944761905
36.829167,-0.944761905
36.833333,-0.866031746
36.8375,-0.866031746
36.841667,-1.023492063
36.845833,-0.944761905
36.85,-0.866031746
36.854167,-0.787301587
36.858333,-0.708571429
36.8625,-0.708571429
36.866667,-0.708571429
36.870833,-0.787301587
36.875,-0.787301587
36.879167,-0.62984127
36.883333,-0.62984127
36.8875,-0.62984127
36.891667,-0.708571429
36.895833,-0.708571429
36.9,-0.551111111
36.904167,-0.472380952
36.908333,-0.472380952
36.9125,-0.472380952
36.916667,-0.551111111
36.920833,-0.551111111
36.925,-0.472380952
36.929167,-0.393650794
36.933333,-0.236190476
36.9375,0
36.941667,-0.078730159
36.945833,-0.078730159
36.95,0.157460317
36.954167,0.236190476
36.958333,0.314920635
36.9625,0.314920635
36.966667,0.314920635
36.970833,0.314920635
36.975,0.393650794
36.979167,0.472380952
36.983333,0.62984127
36.9875,0.708571429
36.991667,0.551111111
36.995833,0.393650794
37,0.472380952
37.004167,0.551111111
37.008333,0.472380952
37.0125,0.393650794
37.016667,0.314920635
37.020833,0.236190476
37.025,0.157460317
37.029167,0.157460317
37.033333,0.157460317
37.0375,0.078730159
37.041667,-0.157460317
37.045833,-0.314920635
37.05,-0.314920635
37.054167,-0.314920635
37.058333,-0.314920635
37.0625,-0.472380952
37.066667,-0.551111111
37.070833,-0.62984127
37.075,-0.708571429
37.079167,-0.787301587
37.083333,-0.708571429
37.0875,-0.708571429
37.091667,-0.866031746
37.095833,-1.023492063
37.1,-0.866031746
37.104167,-0.866031746
37.108333,-0.866031746
37.1125,-0.866031746
37.116667,-0.944761905
37.120833,-0.866031746
37.125,-0.944761905
37.129167,-0.944761905
37.133333,-0.787301587
37.1375,-0.62984127
37.141667,-0.787301587
37.145833,-0.944761905
37.15,-0.866031746
37.154167,-0.708571429
37.158333,-0.866031746
37.1625,-0.866031746
37.166667,-0.866031746
37.170833,-0.866031746
37.175,-0.866031746
37.179167,-0.866031746
37.183333,-0.866031746
37.1875,-0.708571429
37.191667,-0.866031746
37.195833,-0.944761905
37.2,-0.787301587
37.204167,-0.787301587
37.208333,-0.787301587
37.2125,-0.866031746
37.216667,-0.866031746
37.220833,-0.866031746
37.225,-0.944761905
37.229167,-0.866031746
37.233333,-0.866031746
37.2375,-0.787301587
37.241667,-0.866031746
37.245833,-1.023492063
37.25,-0.944761905
37.254167,-0.944761905
37.258333,-0.944761905
37.2625,-0.944761905
37.266667,-0.944761905
37.270833,-1.023492063
37.275,-1.023492063
37.279167,-0.944761905
37.283333,-0.866031746
37.2875,-0.787301587
37.291667,-0.944761905
37.295833,-1.102222222
37.3,-1.023492063
37.304167,-0.944761905
37.308333,-0.944761905
37.3125,-0.944761905
37.316667,-0.944761905
37.320833,-0.944761905
37.325,-0.944761905
37.329167,-0.866031746
37.333333,-0.944761905
37.3375,-0.866031746
37.341667,-1.023492063
37.345833,-1.25968254
37.35,-1.102222222
37.354167,-0.944761905
37.358333,-0.944761905
37.3625,-0.944761905
37.366667,-1.023492063
37.370833,-1.023492063
37.375,-1.023492063
37.379167,-1.102222222
37.383333,-0.944761905
37.3875,-0.866031746
37.391667,-0.944761905
37.395833,-1.102222222
37.4,-0.944761905
37.404167,-0.866031746
37.408333,-0.944761905
37.4125,-0.944761905
37.416667,-1.023492063
37.420833,-1.102222222
37.425,-1.102222222
37.429167,-1.023492063
37.433333,-0.866031746
37.4375,-0.787301587
37.441667,-1.023492063
37.445833,-1.102222222
37.45,-0.866031746
37.454167,-0.787301587
37.458333,-0.708571429
37.4625,-0.708571429
37.466667,-0.866031746
37.470833,-0.866031746
37.475,-0.708571429
37.479167,-0.62984127
37.483333,-0.551111111
37.4875,-0.62984127
37.491667,-0.866031746
37.495833,-0.944761905
37.5,-0.866031746
37.504167,-0.708571429
37.508333,-0.787301587
37.5125,-0.866031746
37.516667,-0.944761905
37.520833,-1.023492063
37.525,-1.102222222
37.529167,-1.102222222
37.533333,-1.023492063
37.5375,-0.944761905
37.541667,-1.023492063
37.545833,-1.25968254
37.55,-1.180952381
37.554167,-1.102222222
37.558333,-1.023492063
37.5625,-1.102222222
37.566667,-1.102222222
37.570833,-1.023492063
37.575,-1.180952381
37.579167,-1.023492063
37.583333,-0.866031746
37.5875,-0.944761905
37.591667,-1.023492063
37.595833,-0.551111111
37.6,0.472380952
37.604167,1.338412698
37.608333,1.732063492
37.6125,2.204444444
37.616667,1.495873016
37.620833,0.62984127
37.625,0
37.629167,-0.62984127
37.633333,-0.944761905
37.6375,-1.102222222
37.641667,-1.495873016
37.645833,-1.417142857
37.65,-1.023492063
37.654167,-0.944761905
37.658333,-1.023492063
37.6625,-1.023492063
37.666667,-1.023492063
37.670833,-1.023492063
37.675,-1.023492063
37.679167,-0.944761905
37.683333,-0.944761905
37.6875,-0.866031746
37.691667,-0.866031746
37.695833,-1.023492063
37.7,-0.944761905
37.704167,-0.866031746
37.708333,-0.944761905
37.7125,-0.866031746
37.716667,-0.787301587
37.720833,-0.944761905
37.725,-0.866031746
37.729167,-0.944761905
37.733333,-0.787301587
37.7375,-0.708571429
37.741667,-0.708571429
37.745833,-0.944761905
37.75,-0.708571429
37.754167,-0.708571429
37.758333,-0.708571429
37.7625,-0.62984127
37.766667,-0.472380952
37.770833,-0.62984127
37.775,-0.62984127
37.779167,-0.551111111
37.783333,-0.393650794
37.7875,-0.236190476
37.791667,-0.157460317
37.795833,-0.393650794
37.8,-0.157460317
37.804167,-0.078730159
37.808333,-0.078730159
37.8125,-0.078730159
37.816667,0.157460317
37.820833,0.078730159
37.825,0.157460317
37.829167,0.236190476
37.833333,0.314920635
37.8375,0.393650794
37.841667,0.472380952
37.845833,0.314920635
37.85,0.472380952
37.854167,0.551111111
37.858333,0.472380952
37.8625,0.551111111
37.866667,0.551111111
37.870833,0.393650794
37.875,0.314920635
37.879167,0.236190476
37.883333,0.314920635
37.8875,0.314920635
37.891667,0.157460317
37.895833,-0.078730159
37.9,-0.078730159
37.904167,-0.157460317
37.908333,-0.236190476
37.9125,-0.314920635
37.916667,-0.314920635
37.920833,-0.472380952
37.925,-0.708571429
37.929167,-0.708571429
37.933333,-0.787301587
37.9375,-0.708571429
37.941667,-0.708571429
37.945833,-0.944761905
37.95,-0.944761905
37.954167,-0.944761905
37.958333,-0.944761905
37.9625,-0.866031746
37.966667,-0.787301587
37.970833,-0.944761905
37.975,-1.023492063
37.979167,-0.944761905
37.983333,-0.866031746
37.9875,-0.787301587
37.991667,-0.787301587
37.995833,-1.023492063
38,-1.023492063
38.004167,-0.944761905
38.008333,-0.944761905
38.0125,-0.866031746
38.016667,-0.787301587
38.020833,-0.944761905
38.025,-0.944761905
38.029167,-0.944761905
38.033333,-0.866031746
38.0375,-0.787301587
38.041667,-0.708571429
38.045833,-1.023492063
38.05,-0.866031746
38.054167,-0.866031746
38.058333,-0.866031746
38.0625,-0.866031746
38.066667,-0.787301587
38.070833,-0.944761905
38.075,-0.944761905
38.079167,-0.866031746
38.083333,-0.866031746
38.0875,-0.787301587
38.091667,-0.866031746
38.095833,-1.023492063
38.1,-1.023492063
38.104167,-0.866031746
38.108333,-0.944761905
38.1125,-0.944761905
38.116667,-0.944761905
38.120833,-1.023492063
38.125,-1.023492063
38.129167,-1.023492063
38.133333,-0.944761905
38.1375,-0.944761905
38.141667,-0.944761905
38.145833,-1.180952381
38.15,-0.944761905
38.154167,-0.944761905
38.158333,-0.944761905
38.1625,-0.944761905
38.166667,-0.944761905
38.170833,-1.023492063
38.175,-1.023492063
38.179167,-1.023492063
38.183333,-0.944761905
38.1875,-1.023492063
38.191667,-0.944761905
38.195833,-1.102222222
38.2,-0.944761905
38.204167,-1.023492063
38.208333,-0.944761905
38.2125,-1.023492063
38.216667,-0.944761905
38.220833,-1.023492063
38.225,-1.023492063
38.229167,-1.023492063
38.233333,-0.944761905
38.2375,-0.866031746
38.241667,-0.944761905
38.245833,-1.102222222
38.25,-0.944761905
38.254167,-0.944761905
38.258333,-0.944761905
38.2625,-0.866031746
38.266667,-0.787301587
38.270833,-0.866031746
38.275,-1.023492063
38.279167,-1.023492063
38.283333,-0.944761905
38.2875,-0.866031746
38.291667,-0.866031746
38.295833,-0.944761905
38.3,-1.102222222
38.304167,-0.787301587
38.308333,-0.944761905
38.3125,-0.944761905
38.316667,-0.866031746
38.320833,-0.866031746
38.325,-0.944761905
38.329167,-0.866031746
38.333333,-0.866031746
38.3375,-0.787301587
38.341667,-0.708571429
38.345833,-0.787301587
38.35,-0.708571429
38.354167,-0.62984127
38.358333,-0.708571429
38.3625,-0.866031746
38.366667,-0.62984127
38.370833,-0.551111111
38.375,-0.62984127
38.379167,-0.472380952
38.383333,-0.551111111
38.3875,-0.62984127
38.391667,-0.708571429
38.395833,-0.787301587
38.4,-0.787301587
38.404167,-0.708571429
38.408333,-0.787301587
38.4125,-0.787301587
38.416667,-0.866031746
38.420833,-1.023492063
38.425,-1.180952381
38.429167,-1.102222222
38.433333,-1.023492063
38.4375,-0.944761905
38.441667,-0.944761905
38.445833,-1.023492063
38.45,-1.102222222
38.454167,-1.023492063
38.458333,-0.944761905
38.4625,-1.023492063
38.466667,-0.944761905
38.470833,-0.944761905
38.475,-0.944761905
38.479167,-1.023492063
38.483333,-1.023492063
38.4875,-0.62984127
38.491667,0.157460317
38.495833,0.866031746
38.5,1.495873016
38.504167,2.125714286
38.508333,2.125714286
38.5125,1.25968254
38.516667,0.62984127
38.520833,-0.157460317
38.525,-0.708571429
38.529167,-1.102222222
38.533333,-1.102222222
38.5375,-1.338412698
38.541667,-1.023492063
38.545833,-0.944761905
38.55,-0.944761905
38.554167,-0.866031746
38.558333,-0.866031746
38.5625,-0.866031746
38.566667,-0.787301587
38.570833,-0.866031746
38.575,-1.023492063
38.579167,-0.944761905
38.583333,-0.787301587
38.5875,-0.787301587
38.591667,-0.708571429
38.595833,-0.866031746
38.6,-0.866031746
38.604167,-0.787301587
38.608333,-0.708571429
38.6125,-0.708571429
38.616667,-0.62984127
38.620833,-0.62984127
38.625,-0.787301587
38.629167,-0.708571429
38.633333,-0.708571429
38.6375,-0.551111111
38.641667,-0.551111111
38.645833,-0.62984127
38.65,-0.62984127
38.654167,-0.472380952
38.658333,-0.472380952
38.6625,-0.393650794
38.666667,-0.393650794
38.670833,-0.393650794
38.675,-0.393650794
38.679167,-0.314920635
38.683333,-0.236190476
38.6875,-0.157460317
38.691667,-0.078730159
38.695833,-0.078730159
38.7,0
38.704167,0.157460317
38.708333,0.236190476
38.7125,0.314920635
38.716667,0.393650794
38.720833,0.472380952
38.725,0.472380952
38.729167,0.393650794
38.733333,0.472380952
38.7375,0.62984127
38.741667,0.551111111
38.745833,0.472380952
38.75,0.551111111
38.754167,0.708571429
38.758333,0.62984127
38.7625,0.551111111
38.766667,0.551111111
38.770833,0.472380952
38.775,0.393650794
38.779167,0.393650794
38.783333,0.393650794
38.7875,0.314920635
38.791667,0.236190476
38.795833,0
38.8,-0.078730159
38.804167,-0.078730159
38.808333,-0.078730159
38.8125,-0.236190476
38.816667,-0.157460317
38.820833,-0.314920635
38.825,-0.551111111
38.829167,-0.551111111
38.833333,-0.472380952
38.8375,-0.551111111
38.841667,-0.551111111
38.845833,-0.708571429
38.85,-0.787301587
38.854167,-0.708571429
38.858333,-0.62984127
38.8625,-0.62984127
38.866667,-0.62984127
38.870833,-0.708571429
38.875,-0.708571429
38.879167,-0.708571429
38.883333,-0.708571429
38.8875,-0.62984127
38.891667,-0.62984127
38.895833,-0.708571429
38.9,-0.787301587
38.904167,-0.62984127
38.908333,-0.708571429
38.9125,-0.472380952
38.916667,-0.551111111
38.920833,-0.62984127
38.925,-0.708571429
38.929167,-0.708571429
38.933333,-0.62984127
38.9375,-0.472380952
38.941667,-0.551111111
38.945833,-0.787301587
38.95,-0.787301587
38.954167,-0.708571429
38.958333,-0.62984127
38.9625,-0.62984127
38.966667,-0.62984127
38.970833,-0.708571429
38.975,-0.787301587
38.979167,-0.787301587
38.983333,-0.708571429
38.9875,-0.551111111
38.991667,-0.62984127
38.995833,-0.787301587
39,-0.708571429
39.004167,-0.708571429
39.008333,-0.708571429
39.0125,-0.62984127
39.016667,-0.708571429
39.020833,-0.708571429
39.025,-0.866031746
39.029167,-0.866031746
39.033333,-0.787301587
39.0375,-0.708571429
39.041667,-0.708571429
39.045833,-0.787301587
39.05,-0.787301587
39.054167,-0.708571429
39.058333,-0.787301587
39.0625,-0.787301587
39.066667,-0.708571429
39.070833,-0.708571429
39.075,-0.787301587
39.079167,-0.787301587
39.083333,-0.708571429
39.0875,-0.62984127
39.091667,-0.62984127
39.095833,-0.787301587
39.1,-0.787301587
39.104167,-0.787301587
39.108333,-0.787301587
39.1125,-0.787301587
39.116667,-0.708571429
39.120833,-0.62984127
39.125,-0.787301587
39.129167,-0.866031746
39.133333,-0.787301587
39.1375,-0.708571429
39.141667,-0.62984127
39.145833,-0.551111111
39.15,-0.787301587
39.154167,-0.708571429
39.158333,-0.708571429
39.1625,-0.708571429
39.166667,-0.62984127
39.170833,-0.62984127
39.175,-0.787301587
39.179167,-0.787301587
39.183333,-0.787301587
39.1875,-0.62984127
39.191667,-0.62984127
39.195833,-0.62984127
39.2,-0.787301587
39.204167,-0.62984127
39.208333,-0.551111111
39.2125,-0.708571429
39.216667,-0.62984127
39.220833,-0.551111111
39.225,-0.787301587
39.229167,-0.708571429
39.233333,-0.472380952
39.2375,-0.393650794
39.241667,-0.393650794
39.245833,-0.472380952
39.25,-0.708571429
39.254167,-0.551111111
39.258333,-0.393650794
39.2625,-0.314920635
39.266667,-0.236190476
39.270833,-0.236190476
39.275,-0.472380952
39.279167,-0.62984127
39.283333,-0.62984127
39.2875,-0.551111111
39.291667,-0.551111111
39.295833,-0.551111111
39.3,-0.708571429
39.304167,-0.62984127
39.308333,-0.708571429
39.3125,-0.787301587
39.316667,-0.787301587
39.320833,-0.708571429
39.325,-0.944761905
39.329167,-0.944761905
39.333333,-0.866031746
39.3375,-0.787301587
39.341667,-0.708571429
39.345833,-0.787301587
39.35,-0.944761905
39.354167,-0.866031746
39.358333,-0.866031746
39.3625,-0.866031746
39.366667,-0.787301587
39.370833,-0.787301587
39.375,-0.787301587
39.379167,-0.157460317
39.383333,1.023492063
39.3875,1.810793651
39.391667,2.283174603
39.395833,2.519365079
39.4,1.417142857
39.404167,0.866031746
39.408333,0.157460317
39.4125,-0.472380952
39.416667,-0.787301587
39.420833,-0.787301587
39.425,-1.102222222
39.429167,-1.023492063
39.433333,-0.787301587
39.4375,-0.62984127
39.441667,-0.62984127
39.445833,-0.62984127
39.45,-0.787301587
39.454167,-0.708571429
39.458333,-0.708571429
39.4625,-0.708571429
39.466667,-0.62984127
39.470833,-0.551111111
39.475,-0.708571429
39.479167,-0.787301587
39.483333,-0.708571429
39.4875,-0.62984127
39.491667,-0.551111111
39.495833,-0.472380952
39.5,-0.708571429
39.504167,-0.551111111
39.508333,-0.551111111
39.5125,-0.551111111
39.516667,-0.472380952
39.520833,-0.393650794
39.525,-0.551111111
39.529167,-0.551111111
39.533333,-0.472380952
39.5375,-0.393650794
39.541667,-0.393650794
39.545833,-0.314920635
39.55,-0.472380952
39.554167,-0.314920635
39.558333,-0.236190476
39.5625,-0.236190476
39.566667,-0.157460317
39.570833,0
39.575,-0.157460317
39.579167,-0.078730159
39.583333,0.078730159
39.5875,0.157460317
39.591667,0.157460317
39.595833,0.314920635
39.6,0.236190476
39.604167,0.393650794
39.608333,0.472380952
39.6125,0.62984127
39.616667,0.551111111
39.620833,0.787301587
39.625,0.62984127
39.629167,0.62984127
39.633333,0.708571429
39.6375,0.62984127
39.641667,0.708571429
39.645833,0.708571429
39.65,0.551111111
39.654167,0.62984127
39.658333,0.551111111
39.6625,0.551111111
39.666667,0.551111111
39.670833,0.62984127
39.675,0.314920635
39.679167,0.236190476
39.683333,0.236190476
39.6875,0.236190476
39.691667,0.078730159
39.695833,-0.157460317
39.7,-0.157460317
39.704167,-0.314920635
39.708333,-0.236190476
39.7125,-0.236190476
39.716667,-0.314920635
39.720833,-0.314920635
39.725,-0.551111111
39.729167,-0.708571429
39.733333,-0.551111111
39.7375,-0.472380952
39.741667,-0.472380952
39.745833,-0.551111111
39.75,-0.551111111
39.754167,-0.62984127
39.758333,-0.62984127
39.7625,-0.62984127
39.766667,-0.551111111
39.770833,-0.551111111
39.775,-0.62984127
39.779167,-0.708571429
39.783333,-0.62984127
39.7875,-0.551111111
39.791667,-0.472380952
39.795833,-0.551111111
39.8,-0.551111111
39.804167,-0.551111111
39.808333,-0.62984127
39.8125,-0.551111111
39.816667,-0.62984127
39.820833,-0.472380952
39.825,-0.708571429
39.829167,-0.708571429
39.833333,-0.551111111
39.8375,-0.551111111
39.841667,-0.551111111
39.845833,-0.62984127
39.85,-0.62984127
39.854167,-0.708571429
39.858333,-0.708571429
39.8625,-0.62984127
39.866667,-0.62984127
39.870833,-0.551111111
39.875,-0.62984127
39.879167,-0.866031746
39.883333,-0.708571429
39.8875,-0.62984127
39.891667,-0.551111111
39.895833,-0.708571429
39.9,-0.708571429
39.904167,-0.787301587
39.908333,-0.62984127
39.9125,-0.787301587
39.916667,-0.708571429
39.920833,-0.62984127
39.925,-0.787301587
39.929167,-0.866031746
39.933333,-0.708571429
39.9375,-0.708571429
39.941667,-0.62984127
39.945833,-0.708571429
39.95,-0.708571429
39.954167,-0.708571429
39.958333,-0.708571429
39.9625,-0.708571429
39.966667,-0.708571429
39.970833,-0.62984127
39.975,-0.866031746
39.979167,-0.866031746
39.983333,-0.866031746
39.9875,-0.708571429
39.991667,-0.708571429
39.995833,-0.708571429
40,-0.708571429
40.004167,-0.787301587
40.008333,-0.787301587
40.0125,-0.787301587
40.016667,-0.708571429
40.020833,-0.551111111
40.025,-0.787301587
40.029167,-0.944761905
40.033333,-0.787301587
40.0375,-0.708571429
40.041667,-0.62984127
40.045833,-0.62984127
40.05,-0.62984127
40.054167,-0.708571429
40.058333,-0.866031746
40.0625,-0.787301587
40.066667,-0.708571429
40.070833,-0.708571429
40.075,-0.787301587
40.079167,-0.866031746
40.083333,-0.787301587
40.0875,-0.62984127
40.091667,-0.62984127
40.095833,-0.708571429
40.1,-0.708571429
40.104167,-0.708571429
40.108333,-0.708571429
40.1125,-0.708571429
40.116667,-0.62984127
40.120833,-0.472380952
40.125,-0.472380952
40.129167,-0.551111111
40.133333,-0.472380952
40.1375,-0.551111111
40.141667,-0.708571429
40.145833,-0.393650794
40.15,-0.472380952
40.154167,-0.314920635
40.158333,-0.393650794
40.1625,-0.472380952
40.166667,-0.314920635
40.170833,-0.472380952
40.175,-0.551111111
40.179167,-0.708571429
40.183333,-0.62984127
40.1875,-0.62984127
40.191667,-0.62984127
40.195833,-0.708571429
40.2,-0.787301587
40.204167,-0.787301587
40.208333,-0.787301587
40.2125,-0.787301587
40.216667,-0.866031746
40.220833,-0.787301587
40.225,-0.787301587
40.229167,-0.866031746
40.233333,-0.787301587
40.2375,-0.866031746
40.241667,-0.866031746
40.245833,-0.944761905
40.25,-0.866031746
40.254167,-0.866031746
40.258333,-0.866031746
40.2625,-0.708571429
40.266667,0
40.270833,1.102222222
40.275,1.810793651
40.279167,2.046984127
40.283333,2.361904762
40.2875,1.574603175
40.291667,1.023492063
40.295833,0.551111111
40.3,-0.157460317
40.304167,-0.472380952
40.308333,-0.708571429
40.3125,-0.787301587
40.316667,-1.023492063
40.320833,-0.866031746
40.325,-0.708571429
40.329167,-0.866031746
40.333333,-0.708571429
40.3375,-0.708571429
40.341667,-0.551111111
40.345833,-0.62984127
40.35,-0.787301587
40.354167,-0.787301587
40.358333,-0.708571429
40.3625,-0.708571429
40.366667,-0.708571429
40.370833,-0.62984127
40.375,-0.708571429
40.379167,-0.787301587
40.383333,-0.708571429
40.3875,-0.551111111
40.391667,-0.551111111
40.395833,-0.551111111
40.4,-0.62984127
40.404167,-0.551111111
40.408333,-0.472380952
40.4125,-0.551111111
40.416667,-0.551111111
40.420833,-0.472380952
40.425,-0.472380952
40.429167,-0.472380952
40.433333,-0.393650794
40.4375,-0.314920635
40.441667,-0.314920635
40.445833,-0.314920635
40.45,-0.314920635
40.454167,-0.314920635
40.458333,-0.236190476
40.4625,-0.157460317
40.466667,0
40.470833,0.157460317
40.475,0.078730159
40.479167,0.078730159
40.483333,0.236190476
40.4875,0.472380952
40.491667,0.551111111
40.495833,0.393650794
40.5,0.472380952
40.504167,0.472380952
40.508333,0.551111111
40.5125,0.551111111
40.516667,0.62984127
40.520833,0.708571429
40.525,0.551111111
40.529167,0.551111111
40.533333,0.62984127
40.5375,0.708571429
40.541667,0.62984127
40.545833,0.62984127
40.55,0.62984127
40.554167,0.472380952
40.558333,0.393650794
40.5625,0.314920635
40.566667,0.314920635
40.570833,0.393650794
40.575,0.157460317
40.579167,0
40.583333,0.078730159
40.5875,-0.078730159
40.591667,0
40.595833,-0.078730159
40.6,-0.314920635
40.604167,-0.472380952
40.608333,-0.551111111
40.6125,-0.472380952
40.616667,-0.472380952
40.620833,-0.393650794
40.625,-0.472380952
40.629167,-0.708571429
40.633333,-0.551111111
40.6375,-0.551111111
40.641667,-0.472380952
40.645833,-0.472380952
40.65,-0.472380952
40.654167,-0.551111111
40.658333,-0.708571429
40.6625,-0.62984127
40.666667,-0.551111111
40.670833,-0.472380952
40.675,-0.472380952
40.679167,-0.551111111
40.683333,-0.551111111
40.6875,-0.551111111
40.691667,-0.472380952
40.695833,-0.551111111
40.7,-0.551111111
40.704167,-0.708571429
40.708333,-0.708571429
40.7125,-0.62984127
40.716667,-0.551111111
40.720833,-0.472380952
40.725,-0.472380952
40.729167,-0.787301587
40.733333,-0.551111111
40.7375,-0.62984127
40.741667,-0.551111111
40.745833,-0.62984127
40.75,-0.62984127
40.754167,-0.708571429
40.758333,-0.708571429
40.7625,-0.708571429
40.766667,-0.62984127
40.770833,-0.551111111
40.775,-0.551111111
40.779167,-0.708571429
40.783333,-0.708571429
40.7875,-0.62984127
40.791667,-0.62984127
40.795833,-0.708571429
40.8,-0.62984127
40.804167,-0.708571429
40.808333,-0.787301587
40.8125,-0.787301587
40.816667,-0.708571429
40.820833,-0.62984127
40.825,-0.62984127
40.829167,-0.787301587
40.833333,-0.787301587
40.8375,-0.708571429
40.841667,-0.708571429
40.845833,-0.62984127
40.85,-0.62984127
40.854167,-0.708571429
40.858333,-0.787301587
40.8625,-0.787301587
40.866667,-0.708571429
40.870833,-0.62984127
40.875,-0.551111111
40.879167,-0.787301587
40.883333,-0.708571429
40.8875,-0.62984127
40.891667,-0.62984127
40.895833,-0.708571429
40.9,-0.708571429
40.904167,-0.787301587
40.908333,-0.708571429
40.9125,-0.708571429
40.916667,-0.708571429
40.920833,-0.62984127
40.925,-0.551111111
40.929167,-0.787301587
40.933333,-0.708571429
40.9375,-0.62984127
40.941667,-0.62984127
40.945833,-0.62984127
40.95,-0.551111111
40.954167,-0.708571429
40.958333,-0.708571429
40.9625,-0.787301587
40.966667,-0.708571429
40.970833,-0.551111111
40.975,-0.472380952
40.979167,-0.787301587
40.983333,-0.708571429
40.9875,-0.551111111
40.991667,-0.472380952
40.995833,-0.393650794
41,-0.314920635
41.004167,-0.472380952
41.008333,-0.62984127
41.0125,-0.62984127
41.016667,-0.314920635
41.020833,-0.236190476
41.025,-0.157460317
41.029167,-0.393650794
41.033333,-0.472380952
41.0375,-0.314920635
41.041667,-0.551111111
41.045833,-0.472380952
41.05,-0.472380952
41.054167,-0.62984127
41.058333,-0.62984127
41.0625,-0.708571429
41.066667,-0.708571429
41.070833,-0.787301587
41.075,-0.62984127
41.079167,-0.866031746
41.083333,-0.866031746
41.0875,-0.787301587
41.091667,-0.708571429
41.095833,-0.708571429
41.1,-0.708571429
41.104167,-0.787301587
41.108333,-0.787301587
41.1125,-0.866031746
41.116667,-0.787301587
41.120833,-0.62984127
41.125,-0.62984127
41.129167,-0.944761905
41.133333,-0.708571429
41.1375,0.078730159
41.141667,1.023492063
41.145833,1.88952381
41.15,2.361904762
41.154167,2.519365079
41.158333,1.495873016
41.1625,0.787301587
41.166667,0.157460317
41.170833,-0.314920635
41.175,-0.62984127
41.179167,-0.944761905
41.183333,-1.180952381
41.1875,-0.866031746
41.191667,-0.62984127
41.195833,-0.551111111
41.2,-0.551111111
41.204167,-0.708571429
41.208333,-0.708571429
41.2125,-0.62984127
41.216667,-0.62984127
41.220833,-0.708571429
41.225,-0.62984127
41.229167,-0.787301587
41.233333,-0.708571429
41.2375,-0.62984127
41.241667,-0.62984127
41.245833,-0.62984127
41.25,-0.551111111
41.254167,-0.551111111
41.258333,-0.551111111
41.2625,-0.551111111
41.266667,-0.472380952
41.270833,-0.393650794
41.275,-0.314920635
41.279167,-0.472380952
41.283333,-0.472380952
41.2875,-0.472380952
41.291667,-0.472380952
41.295833,-0.393650794
41.3,-0.314920635
41.304167,-0.236190476
41.308333,-0.314920635
41.3125,-0.314920635
41.316667,-0.236190476
41.320833,-0.078730159
41.325,-0.078730159
41.329167,-0.157460317
41.333333,-0.157460317
41.3375,0.078730159
41.341667,0.236190476
41.345833,0.236190476
41.35,0.393650794
41.354167,0.393650794
41.358333,0.314920635
41.3625,0.472380952
41.366667,0.62984127
41.370833,0.787301587
41.375,0.866031746
41.379167,0.708571429
41.383333,0.62984127
41.3875,0.708571429
41.391667,0.787301587
41.395833,0.944761905
41.4,0.787301587
41.404167,0.787301587
41.408333,0.62984127
41.4125,0.551111111
41.416667,0.62984127
41.420833,0.62984127
41.425,0.62984127
41.429167,0.393650794
41.433333,0.157460317
41.4375,0.236190476
41.441667,0.314920635
41.445833,0.157460317
41.45,0.078730159
41.454167,-0.078730159
41.458333,-0.236190476
41.4625,-0.314920635
41.466667,-0.314920635
41.470833,-0.236190476
41.475,-0.314920635
41.479167,-0.551111111
41.483333,-0.62984127
41.4875,-0.551111111
41.491667,-0.551111111
41.495833,-0.62984127
41.5,-0.551111111
41.504167,-0.708571429
41.508333,-0.787301587
41.5125,-0.708571429
41.516667,-0.708571429
41.520833,-0.62984127
41.525,-0.708571429
41.529167,-0.787301587
41.533333,-0.708571429
41.5375,-0.62984127
41.541667,-0.551111111
41.545833,-0.62984127
41.55,-0.62984127
41.554167,-0.62984127
41.558333,-0.708571429
41.5625,-0.62984127
41.566667,-0.62984127
41.570833,-0.551111111
41.575,-0.62984127
41.579167,-0.708571429
41.583333,-0.787301587
41.5875,-0.551111111
41.591667,-0.708571429
41.595833,-0.62984127
41.6,-0.62984127
41.604167,-0.708571429
41.608333,-0.787301587
41.6125,-0.787301587
41.616667,-0.708571429
41.620833,-0.62984127
