t,signal
120.372,102.81847
120.374,103.19051
120.376,103.278534
120.378,103.54644
120.38,103.84194
120.382,103.591125
120.384,103.624115
120.386,103.61812
120.388,103.417984
120.39,103.85334
120.392,104.114525
120.394,104.351585
120.396,104.85272
120.398,104.80725
120.4,104.797455
120.402,104.92157
120.404,104.78048
120.406,105.00926
120.408,105.19473
120.41,105.154816
120.412,105.40592
120.414,105.274
120.416,104.799484
120.418,104.571045
120.42,104.111595
120.422,103.718254
120.424,103.70199
120.426,103.44958
120.428,103.50666
120.43,103.70838
120.432,103.39092
120.434,103.31554
120.436,103.17318
120.438,102.849304
120.44,103.16671
120.442,103.29756
120.444,103.411
120.446,103.779495
120.448,103.57904
120.45,103.395164
120.452,103.34148
120.454,102.99324
120.456,103.11355
120.458,103.33292
120.46,103.36063
120.462,103.66749
120.464,103.66926
120.466,103.36257
120.468,103.33735
120.47,103.10139
120.472,102.97584
120.474,103.300735
120.476,103.33074
120.478,103.52013
120.48,103.76391
120.482,103.4327
120.484,103.34296
120.486,103.23083
120.488,102.924644
120.49,103.22296
120.492,103.3307
120.494,103.413795
120.496,103.755684
120.498,103.54876
120.5,103.354324
120.502,103.30621
120.504,102.97567
120.506,103.11495
120.508,103.36506
120.51,103.397125
120.512,103.69731
120.514,103.71339
120.516,103.416626
120.518,103.38735
120.52,103.14244
120.522,103.0216
120.524,103.35404
120.526,103.39496
120.528,103.589645
120.53,103.837654
120.532,103.51602
120.534,103.43343
120.536,103.31703
120.538,103.01487
120.54,103.32155
120.542,103.437584
120.544,103.52529
120.546,103.874535
120.548,103.661514
120.55,103.47251
120.552,103.42423
120.554,103.09264
120.556,103.23202
120.558,103.490105
120.56,103.532974
120.562,103.83398
120.564,103.83639
120.566,103.53899
120.568,103.51345
120.57,103.280655
120.572,103.16206
120.574,103.511925
120.576,103.56209
120.578,103.76305
120.58,104.006
120.582,103.67922
120.584,103.602165
120.586,103.480385
120.588,103.179565
120.59,103.48849
120.592,103.61224
120.594,103.710625
120.596,104.06126
120.598,103.85084
120.6,103.673706
120.602,103.63679
120.604,103.31438
120.606,103.452774
120.608,103.70533
120.61,103.7508
120.612,104.06921
120.614,104.0876
120.616,103.795265
120.618,103.773346
120.62,103.544106
120.622,103.431076
120.624,103.77757
120.626,103.83157
120.628,104.037445
120.63,104.2866
120.632,103.96704
120.634,103.89828
120.636,103.78639
120.638,103.47223
120.64,103.77807
120.642,103.90172
120.644,103.99346
120.646,104.3471
120.648,104.14113
120.65,103.94971
120.652,103.90846
120.654,103.58076
120.656,103.70232
120.658,103.9442
120.66,103.97658
120.662,104.272934
120.664,104.28338
120.666,103.9781
120.668,103.94637
120.67,103.703545
120.672,103.56068
120.674,103.88248
120.676,103.917114
120.678,104.09197
120.68,104.32284
120.682,103.992096
120.684,103.90668
120.686,103.77297
120.688,103.43501
120.69,103.70874
120.692,103.8054
120.694,103.877655
120.696,104.196594
120.698,103.94992
120.7,103.743256
120.702,103.69405
120.704,103.339645
120.706,103.422615
120.708,103.64269
120.71,103.65896
120.712,103.948875
120.714,103.936
120.716,103.61902
120.718,103.581184
120.72,103.33221
120.722,103.17437
120.724,103.49368
120.726,103.52723
120.728,103.70432
120.73,103.919426
120.732,103.5758
120.734,103.474594
120.736,103.352234
120.738,103.03325
120.74,103.31904
120.742,103.42531
120.744,103.50727
120.746,103.83941
120.748,103.6143
120.75,103.42394
120.752,103.38711
120.754,103.060646
120.756,103.160065
120.758,103.40029
120.76,103.439255
120.762,103.74305
120.764,103.74877
120.766,103.44273
120.768,103.408806
120.77,103.16989
120.772,103.0272
120.774,103.355064
120.776,103.40363
120.778,103.60612
120.78,103.84595
120.782,103.515686
120.784,103.43139
120.786,103.31189
120.788,102.997154
120.79,103.28488
120.792,103.40184
120.794,103.4883
120.796,103.82364
120.798,103.612175
120.8,103.43394
120.802,103.40366
120.804,103.06702
120.806,103.159164
120.808,103.38972
120.81,103.42015
120.812,103.729225
120.814,103.73675
120.816,103.43735
120.818,103.414154
120.82,103.17575
120.822,103.04324
120.824,103.38042
120.826,103.42245
120.828,103.61299
120.83,103.84733
120.832,103.51822
120.834,103.4217
120.836,103.299324
120.838,102.98883
120.84,103.28881
120.842,103.40271
120.844,103.48774
120.846,103.82728
120.848,103.61086
120.85,103.41577
120.852,103.369415
120.854,103.03483
120.856,103.14063
120.858,103.38096
120.86,103.42695
120.862,103.73387
120.864,103.73792
120.866,103.42495
120.868,103.38795
120.87,103.1383
120.872,102.99663
120.874,103.322716
120.876,103.36611
120.878,103.5676
120.88,103.808136
120.882,103.47533
120.884,103.37619
120.886,103.26111
120.888,102.945724
120.89,103.242035
120.892,103.36379
120.894,103.44843
120.896,103.77853
120.898,103.55379
120.9,103.354996
120.902,103.30996
120.904,102.976654
120.906,103.077576
120.908,103.31528
120.91,103.34217
120.912,103.6422
120.914,103.65824
120.916,103.3719
120.918,103.35001
120.92,103.10225
120.922,102.95114
120.924,103.27319
120.926,103.30998
120.928,103.500854
120.93,103.744995
120.932,103.417984
120.934,103.33508
120.936,103.22892
120.938,102.9102
120.94,103.20407
120.942,103.323265
120.944,103.40957
120.946,103.75134
120.948,103.53426
120.95,103.332375
120.952,103.29763
120.954,102.95837
120.956,103.061195
120.958,103.30343
120.96,103.330894
120.962,103.6365
120.964,103.64384
120.966,103.34074
120.968,103.31289
120.97,103.07545
120.972,102.93488
120.974,103.26635
120.976,103.30979
120.978,103.50232
120.98,103.748695
120.982,103.41565
120.984,103.33251
120.986,103.23438
120.988,102.91993
120.99,103.20711
120.992,103.31406
120.994,103.39667
120.996,103.74145
120.998,103.532425
121,103.336685
121.002,103.29828
121.004,102.96279
121.006,103.0594
121.008,103.30484
121.01,103.336426
121.012,103.63404
121.014,103.64682
121.016,103.34648
121.018,103.31869
121.02,103.07986
121.022,102.93118
121.024,103.26027
121.026,103.297585
121.028,103.49335
121.03,103.7483
121.032,103.421425
121.034,103.32734
121.036,103.215614
121.038,102.90479
121.04,103.1943
121.042,103.30433
121.044,103.39102
121.046,103.73532
121.048,103.52422
121.05,103.32701
121.052,103.28226
121.054,102.94644
121.056,103.04862
121.058,103.29562
121.06,103.32989
121.062,103.631966
121.064,103.652214
121.066,103.34592
121.068,103.31659
121.07,103.08406
121.072,102.93781
121.074,103.271286
121.076,103.322754
121.078,103.51056
121.08,103.75032
121.082,103.41393
121.084,103.324455
121.086,103.21967
121.088,102.91647
121.09,103.21275
121.092,103.33048
121.094,103.405846
121.096,103.74114
121.098,103.53038
121.1,103.33714
121.102,103.30627
121.104,102.968376
121.106,103.06356
121.108,103.30738
121.11,103.336464
121.112,103.63602
121.114,103.66008
121.116,103.358925
121.118,103.32839
121.12,103.088066
121.122,102.940056
121.124,103.276825
121.126,103.318275
121.128,103.51299
121.13,103.757034
121.132,103.4209
121.134,103.330894
121.136,103.21666
121.138,102.896736
121.14,103.1867
121.142,103.3201
121.144,103.41565
121.146,103.75095
121.148,103.53219
121.15,103.34217
121.152,103.30042
121.154,102.9607
121.156,103.05903
121.158,103.3117
121.16,103.34251
121.162,103.64811
121.164,103.68452
121.166,103.38401
121.168,103.344055
121.17,103.10445
121.172,102.96116
121.174,103.2984
121.176,103.346085
121.178,103.534096
121.18,103.77376
121.182,103.43597
121.184,103.343124
121.186,103.227776
121.188,102.91588
121.19,103.218475
121.192,103.35349
121.194,103.44309
121.196,103.803764
121.198,103.60424
121.2,103.41899
121.202,103.38346
121.204,103.039444
121.206,103.13234
121.208,103.384705
121.21,103.4218
121.212,103.71625
121.214,103.74345
121.216,103.425835
121.218,103.38427
121.22,103.157394
121.222,103.020355
121.224,103.34527
121.226,103.389015
121.228,103.57563
121.23,103.82105
121.232,103.491585
121.234,103.39031
121.236,103.26797
121.238,102.957886
121.24,103.24935
121.242,103.368515
121.244,103.440895
121.246,103.77726
121.248,103.564064
121.25,103.341286
121.252,103.29367
121.254,102.975105
121.256,103.09264
121.258,103.34329
121.26,103.36534
121.262,103.656166
121.264,103.69238
121.266,103.37541
121.268,103.31998
121.27,103.07507
121.272,102.93943
121.274,103.28304
121.276,103.327286
121.278,103.5015
121.28,103.74314
121.282,103.413864
121.284,103.30479
121.286,103.19135
121.288,102.87584
121.29,103.168816
121.292,103.2891
121.294,103.35528
121.296,103.69932
121.298,103.5067
121.3,103.29811
121.302,103.255165
121.304,102.91959
121.306,103.020645
121.308,103.266014
121.31,103.294586
121.312,103.58848
121.314,103.613945
121.316,103.29442
121.318,103.25529
121.32,103.03032
121.322,102.89049
121.324,103.2468
121.326,103.35504
121.328,103.62844
121.33,103.95855
121.332,103.7352
121.334,103.76946
121.336,103.79189
121.338,103.59549
121.34,104.017235
121.342,104.28898
121.344,104.5366
121.346,105.049385
121.348,105.02438
121.35,105.00393
121.352,105.15556
121.354,104.99262
121.356,105.099335
121.358,105.24887
121.36,105.22305
121.362,105.45308
121.364,105.350296
121.366,104.85785
121.368,104.61635
121.37,104.1646
121.372,103.70872
121.374,103.68859
121.376,103.507866
121.378,103.600784
121.38,103.84183
121.382,103.52001
121.384,103.4234
121.386,103.284966
121.388,102.94539
121.39,103.243805
121.392,103.38502
121.394,103.484795
121.396,103.83861
121.398,103.644554
121.4,103.44814
121.402,103.42035
121.404,103.09202
121.406,103.192726
121.408,103.439514
121.41,103.467
121.412,103.76095
121.414,103.783585
121.416,103.472725
121.418,103.44295
121.42,103.21531
121.422,103.06847
121.424,103.40361
121.426,103.43692
121.428,103.61461
121.43,103.87403
121.432,103.54666
121.434,103.4481
121.436,103.33122
121.438,103.010666
121.44,103.29775
121.442,103.42126
121.444,103.511444
121.446,103.86929
121.448,103.67149
121.45,103.46304
121.452,103.423996
121.454,103.09094
121.456,103.18631
121.458,103.447334
121.46,103.484024
121.462,103.79128
121.464,103.83095
121.466,103.52887
121.468,103.49728
121.47,103.27319
121.472,103.11951
121.474,103.45255
121.476,103.50312
121.478,103.69231
121.48,103.94405
121.482,103.609726
121.484,103.51858
121.486,103.42359
121.488,103.1283
121.49,103.43782
121.492,103.56342
121.494,103.63237
121.496,103.973076
121.498,103.78632
121.5,103.58033
121.502,103.543655
121.504,103.22124
121.506,103.33149
121.508,103.580894
121.51,103.6092
121.512,103.91008
121.514,103.95811
121.516,103.65647
121.518,103.62558
121.52,103.39651
121.522,103.24144
121.524,103.5871
121.526,103.6369
121.528,103.81919
121.53,104.09671
121.532,103.78775
121.534,103.69779
121.536,103.58564
121.538,103.27689
121.54,103.58095
121.542,103.70747
121.544,103.790565
121.546,104.14133
121.548,103.95536
121.55,103.75835
121.552,103.72739
121.554,103.41572
121.556,103.53805
121.558,103.80761
121.56,103.837006
121.562,104.13515
121.564,104.19151
121.566,103.89436
121.568,103.86604
121.57,103.638664
121.572,103.49607
121.574,103.84309
121.576,103.89838
121.578,104.088776
121.58,104.36691
121.582,104.05432
121.584,103.964226
121.586,103.8674
121.588,103.567696
121.59,103.870316
121.592,104.00058
121.594,104.087776
121.596,104.446
121.598,104.26304
121.6,104.0615
121.602,104.02466
121.604,103.695816
121.606,103.78584
121.608,104.04026
121.61,104.05792
121.612,104.34305
121.614,104.39524
121.616,104.08253
121.618,104.04722
121.62,103.80615
121.622,103.641335
121.624,103.96272
121.626,103.987686
121.628,104.15143
121.63,104.40868
121.632,104.07447
121.634,103.9651
121.636,103.8439
121.638,103.511566
121.64,103.77256
121.642,103.876686
121.644,103.92713
121.646,104.25126
121.648,104.051346
121.65,103.81691
121.652,103.7573
121.654,103.42274
121.656,103.50076
121.658,103.7342
121.66,103.73959
121.662,104.01616
121.664,104.05485
121.666,103.71877
121.668,103.66706
121.67,103.42226
121.672,103.24656
121.674,103.56659
121.676,103.59964
121.678,103.76577
121.68,104.02438
121.682,103.695045
121.684,103.575935
121.686,103.45623
121.688,103.13832
121.69,103.43295
121.692,103.550545
121.694,103.61828
121.696,103.954735
121.698,103.7656
121.7,103.54499
121.702,103.50654
121.704,103.173386
121.706,103.25862
121.708,103.51233
121.71,103.54037
121.712,103.82978
121.714,103.88564
121.716,103.57902
121.718,103.53607
121.72,103.29518
121.722,103.14171
121.724,103.48205
121.726,103.52401
121.728,103.699814
121.73,103.95967
121.732,103.63297
121.734,103.534386
121.736,103.42778
121.738,103.11329
121.74,103.407906
121.742,103.54082
121.744,103.620575
121.746,103.97026
121.748,103.78963
121.75,103.57241
121.752,103.52795
121.754,103.19524
121.756,103.2891
121.758,103.54029
121.76,103.55954
121.762,103.85654
121.764,103.91037
121.766,103.6
121.768,103.56431
121.77,103.33406
121.772,103.173584
121.774,103.51371
121.776,103.55315
121.778,103.72173
121.78,103.99232
121.782,103.671165
121.784,103.57074
121.786,103.460785
121.788,103.13563
121.79,103.42369
121.792,103.55241
121.794,103.64045
121.796,103.98607
121.798,103.78479
121.8,103.5756
121.802,103.53884
121.804,103.204956
121.806,103.286545
121.808,103.53552
121.81,103.56018
121.812,103.84893
121.814,103.89511
121.816,103.58278
121.818,103.55739
121.82,103.335594
121.822,103.16009
121.824,103.49111
121.826,103.528595
121.828,103.69639
121.83,103.96812
121.832,103.64501
121.834,103.53765
121.836,103.42631
121.838,103.09528
121.84,103.37366
121.842,103.50494
121.844,103.581116
121.846,103.93409
121.848,103.75571
121.85,103.535576
121.852,103.493805
121.854,103.16187
121.856,103.23297
121.858,103.491516
121.86,103.51829
121.862,103.80945
121.864,103.86061
121.866,103.54101
121.868,103.50387
121.87,103.285904
121.872,103.11044
121.874,103.45189
121.876,103.51357
121.878,103.68077
121.88,103.94792
121.882,103.62374
121.884,103.51364
121.886,103.414154
121.888,103.08791
121.89,103.37803
121.892,103.53422
121.894,103.607765
121.896,103.94613
121.898,103.75452
121.9,103.52854
121.902,103.496475
121.904,103.17098
121.906,103.23674
121.908,103.49612
121.91,103.53314
121.912,103.82463
121.914,103.879585
121.916,103.55877
121.918,103.525276
121.92,103.313965
121.922,103.137344
121.924,103.47527
121.926,103.52005
121.928,103.68573
121.93,103.95068
121.932,103.62384
121.934,103.5174
121.936,103.41431
121.938,103.09538
121.94,103.37553
121.942,103.50646
121.944,103.58142
121.946,103.93297
121.948,103.75456
121.95,103.52835
121.952,103.49171
121.954,103.16645
121.956,103.24845
121.958,103.512184
121.96,103.54206
121.962,103.83329
121.964,103.8881
121.966,103.56707
121.968,103.52427
121.97,103.30186
121.972,103.1249
121.974,103.46789
121.976,103.522484
121.978,103.69694
121.98,103.960625
121.982,103.63421
121.984,103.532906
121.986,103.42948
121.988,103.09646
121.99,103.37195
121.992,103.50661
121.994,103.5875
121.996,103.936424
121.998,103.756966
122,103.54731
122.002,103.51274
122.004,103.18026
122.006,103.23895
122.008,103.50789
122.01,103.5367
122.012,103.81495
122.014,103.86454
122.016,103.5506
122.018,103.52824
122.02,103.30979
122.022,103.13052
122.024,103.48105
122.026,103.52072
122.028,103.689644
122.03,103.9525
122.032,103.631
122.034,103.53136
122.036,103.429
122.038,103.0961
122.04,103.37664
122.042,103.51128
122.044,103.584145
122.046,103.92074
122.048,103.74102
122.05,103.52348
122.052,103.48999
122.054,103.16776
122.056,103.2442
122.058,103.51221
122.06,103.53762
122.062,103.81977
122.064,103.87478
122.066,103.55448
122.068,103.513664
122.07,103.303955
122.072,103.14006
122.074,103.483
122.076,103.5211
122.078,103.67796
122.08,103.954666
122.082,103.63752
122.084,103.533264
122.086,103.44195
122.088,103.1131
122.09,103.38256
122.092,103.50825
122.094,103.56597
122.096,103.908035
122.098,103.75835
122.1,103.550545
122.102,103.525154
122.104,103.2133
122.106,103.29513
122.108,103.57139
122.11,103.59372
122.112,103.873024
122.114,103.94303
122.116,103.61485
122.118,103.56809
122.12,103.3529
122.122,103.17919
122.124,103.508446
122.126,103.54757
122.128,103.70783
122.13,103.99343
122.132,103.69842
122.134,103.60555
122.136,103.51002
122.138,103.16557
122.14,103.43157
122.142,103.56495
122.144,103.62197
122.146,103.96563
122.148,103.80971
122.15,103.582596
122.152,103.53729
122.154,103.20446
122.156,103.25981
122.158,103.51957
122.16,103.54433
122.162,103.82723
122.164,103.9065
122.166,103.58214
122.168,103.53881
122.17,103.32936
122.172,103.15329
122.174,103.47997
122.176,103.51819
122.178,103.67405
122.18,103.95223
122.182,103.642525
122.184,103.52239
122.186,103.41374
122.188,103.07369
122.19,103.33609
122.192,103.47149
122.194,103.5361
122.196,103.87514
122.198,103.719444
122.2,103.509895
122.202,103.47971
122.204,103.15332
122.206,103.19612
122.208,103.46085
122.21,103.487946
122.212,103.77402
122.214,103.83134
122.216,103.511375
122.218,103.47466
122.22,103.25312
122.222,103.049866
122.224,103.369446
122.226,103.42977
122.228,103.61101
122.23,103.904526
122.232,103.60884
122.234,103.54489
122.236,103.53505
122.238,103.28726
122.24,103.654854
122.242,103.920334
122.244,104.11791
122.246,104.58874
122.248,104.57938
122.25,104.50267
122.252,104.61194
122.254,104.44998
122.256,104.68456
122.258,105.12297
122.26,105.33683
122.262,105.801865
122.264,105.965775
122.266,105.56065
122.268,105.426765
122.27,105.133865
122.272,104.82106
122.274,104.99207
122.276,104.837364
122.278,104.77473
122.28,104.76851
122.282,104.08406
122.284,103.718056
122.286,103.50022
122.288,103.14374
122.29,103.42119
122.292,103.56392
122.294,103.60453
122.296,103.909744
122.298,103.74719
122.3,103.529396
122.302,103.50055
122.304,103.19564
122.306,103.27987
122.308,103.55823
122.31,103.588554
122.312,103.866974
122.314,103.94477
122.316,103.623024
122.318,103.573006
122.32,103.35101
122.322,103.17037
122.324,103.52255
122.326,103.57541
122.328,103.73091
122.33,104.01193
122.332,103.70557
122.334,103.60385
122.336,103.509636
122.338,103.178734
122.34,103.44462
122.342,103.5871
122.344,103.65448
122.346,104.00097
122.348,103.84833
122.35,103.62832
122.352,103.59404
122.354,103.272835
122.356,103.331085
122.358,103.60522
122.36,103.63375
122.362,103.91967
122.364,104.00533
122.366,103.686516
122.368,103.643814
122.37,103.427284
122.372,103.2313
122.374,103.56681
122.376,103.6333
122.378,103.80678
122.38,104.09653
122.382,103.79344
122.384,103.69207
122.386,103.59043
122.388,103.251434
122.39,103.50246
122.392,103.64901
122.394,103.72154
122.396,104.07059
122.398,103.91001
122.4,103.69612
122.402,103.67238
122.404,103.35375
122.406,103.39569
122.408,103.6735
122.41,103.70168
122.412,103.97768
122.414,104.054565
122.416,103.7429
122.418,103.71534
122.42,103.50865
122.422,103.31635
122.424,103.657814
122.426,103.727715
122.428,103.9006
122.43,104.19118
122.432,103.87055
122.434,103.77054
122.436,103.69629
122.438,103.372444
122.44,103.63469
122.442,103.79605
122.444,103.86621
122.446,104.21907
122.448,104.067986
122.45,103.849525
122.452,103.82936
122.454,103.52723
122.456,103.57437
122.458,103.86549
122.46,103.908936
122.462,104.196526
122.464,104.28797
122.466,103.97587
122.468,103.945724
122.47,103.75361
122.472,103.56156
122.474,103.90816
122.476,103.98505
122.478,104.159584
122.48,104.46107
122.482,104.159966
122.484,104.05628
122.486,103.97803
122.488,103.64601
122.49,103.898926
122.492,104.054665
122.494,104.14092
122.496,104.50894
122.498,104.36234
122.5,104.133736
122.502,104.105125
122.504,103.80019
122.506,103.83999
122.508,104.11292
122.51,104.13994
122.512,104.4167
122.514,104.50158
122.516,104.18266
122.518,104.1517
122.52,103.95203
122.522,103.74901
122.524,104.08663
122.526,104.13277
122.528,104.27188
122.53,104.54893
122.532,104.22048
122.534,104.102745
122.536,104.0101
122.538,103.657906
122.54,103.90124
122.542,104.03113
122.544,104.071304
122.546,104.40192
122.548,104.239815
122.55,103.98702
122.552,103.92625
122.554,103.584145
122.556,103.61433
122.558,103.87606
122.56,103.88622
122.562,104.13949
122.564,104.21693
122.566,103.86638
122.568,103.800476
122.57,103.581406
122.572,103.36289
122.574,103.685135
122.576,103.72541
122.578,103.85821
122.58,104.12893
122.582,103.80165
122.584,103.66909
122.586,103.56383
122.588,103.21831
122.59,103.46553
122.592,103.616776
122.594,103.67524
122.596,104.01034
122.598,103.855225
122.6,103.608604
122.602,103.56814
122.604,103.249115
122.606,103.279755
122.608,103.542015
122.61,103.56153
122.612,103.83193
122.614,103.936424
122.616,103.61223
122.618,103.5705
122.62,103.376976
122.622,103.18613
122.624,103.52122
122.626,103.57184
122.628,103.71015
122.63,103.99996
122.632,103.69882
122.634,103.57684
122.636,103.48286
122.638,103.14309
122.64,103.410614
122.642,103.57391
122.644,103.633995
122.646,103.97153
122.648,103.83575
122.65,103.59966
122.652,103.56163
122.654,103.24668
122.656,103.280754
122.658,103.55494
122.66,103.581825
122.662,103.8541
122.664,103.9697
122.666,103.65545
122.668,103.6093
122.67,103.401634
122.672,103.1882
122.674,103.52182
122.676,103.57618
122.678,103.7194
122.68,104.026955
122.682,103.73382
122.684,103.606674
122.686,103.517456
122.688,103.179565
122.69,103.42514
122.692,103.5773
122.694,103.64095
122.696,103.98449
122.698,103.842964
122.7,103.60121
122.702,103.56504
122.704,103.245155
122.706,103.273315
122.708,103.549164
122.71,103.569405
122.712,103.83496
122.714,103.94377
122.716,103.613655
122.718,103.56395
122.72,103.36575
122.722,103.163734
122.724,103.511154
122.726,103.56487
122.728,103.70026
122.73,103.99298
122.732,103.682816
122.734,103.54649
122.736,103.45592
122.738,103.11846
122.74,103.37295
122.742,103.54803
122.744,103.602455
122.746,103.92794
122.748,103.78639
122.75,103.5406
122.752,103.504295
122.754,103.18844
122.756,103.214325
122.758,103.49874
122.76,103.5195
122.762,103.782455
122.764,103.88636
122.766,103.56652
122.768,103.524864
122.77,103.32703
122.772,103.107666
122.774,103.438354
122.776,103.49642
122.778,103.64324
122.78,103.94365
122.782,103.64298
122.784,103.51819
122.786,103.42977
122.788,103.093475
122.79,103.33511
122.792,103.49728
122.794,103.560776
122.796,103.90114
122.798,103.765884
122.8,103.52694
122.802,103.50884
122.804,103.20639
122.806,103.23609
122.808,103.511856
122.81,103.52485
122.812,103.78353
122.814,103.89952
122.816,103.56657
122.818,103.51454
122.82,103.31751
122.822,103.10162
122.824,103.4399
122.826,103.49668
122.828,103.63163
122.83,103.93391
122.832,103.638115
122.834,103.51133
122.836,103.4286
122.838,103.09578
122.84,103.33826
122.842,103.48879
122.844,103.53922
122.846,103.88386
122.848,103.756
122.85,103.507614
122.852,103.46848
122.854,103.16316
122.856,103.18541
122.858,103.475685
122.86,103.513664
122.862,103.78191
122.864,103.890274
122.866,103.55763
122.868,103.50799
122.87,103.31659
122.872,103.09241
122.874,103.422516
122.876,103.48463
122.878,103.63046
122.88,103.92689
122.882,103.62051
122.884,103.50017
122.886,103.42369
122.888,103.08231
122.89,103.32155
122.892,103.48338
122.894,103.54047
122.896,103.884674
122.898,103.75082
122.9,103.513405
122.902,103.479614
122.904,103.17005
122.906,103.1882
122.908,103.476585
122.91,103.50191
122.912,103.76165
122.914,103.86143
122.916,103.5309
122.918,103.47793
122.92,103.28321
122.922,103.06232
122.924,103.408905
122.926,103.48217
122.928,103.63364
122.93,103.92258
122.932,103.615685
122.934,103.47602
122.936,103.39043
122.938,103.05227
122.94,103.30305
122.942,103.464424
122.944,103.51846
122.946,103.86693
122.948,103.74588
122.95,103.49664
122.952,103.46304
122.954,103.160355
122.956,103.17585
122.958,103.4574
122.96,103.48079
122.962,103.74104
122.964,103.859825
122.966,103.53009
122.968,103.477455
122.97,103.28577
122.972,103.06558
122.974,103.40571
122.976,103.46383
122.978,103.59988
122.98,103.90054
122.982,103.60185
122.984,103.47556
122.986,103.404205
122.988,103.066605
122.99,103.29746
122.992,103.45654
122.994,103.5171
122.996,103.87174
122.998,103.75177
123,103.488655
123.002,103.441826
123.004,103.12848
123.006,103.14275
123.008,103.43754
123.01,103.47156
123.012,103.74404
123.014,103.870964
123.016,103.55484
123.018,103.52087
123.02,103.34803
123.022,103.12635
123.024,103.46901
123.026,103.53873
123.028,103.67918
123.03,103.968834
123.032,103.657455
123.034,103.52437
123.036,103.45685
123.038,103.12251
123.04,103.339836
123.042,103.505585
123.044,103.58692
123.046,103.9384
123.048,103.81095
123.05,103.575226
123.052,103.52937
123.054,103.2177
123.056,103.220146
123.058,103.499
123.06,103.51602
123.062,103.77139
123.064,103.879425
123.066,103.544945
123.068,103.49411
123.07,103.30591
123.072,103.06916
123.074,103.39905
123.076,103.468155
123.078,103.6101
123.08,103.905624
123.082,103.599594
123.084,103.47379
123.086,103.390564
123.088,103.0421
123.09,103.27005
123.092,103.44658
123.094,103.51347
123.096,103.86871
123.098,103.741165
123.1,103.48753
123.102,103.44658
123.104,103.12678
123.106,103.11744
123.108,103.41324
123.11,103.448265
123.112,103.70747
123.114,103.82215
123.116,103.48915
123.118,103.43597
123.12,103.247734
123.122,103.01826
123.124,103.35595
123.126,103.41882
123.128,103.56015
123.13,103.85734
123.132,103.553
123.134,103.42419
123.136,103.34365
123.138,102.99718
123.14,103.23316
123.142,103.41193
123.144,103.490364
123.146,103.85828
123.148,103.79438
123.15,103.628914
123.152,103.67643
123.154,103.46882
123.156,103.59762
123.158,104.014984
123.16,104.16636
123.162,104.5644
123.164,104.81905
123.166,104.63461
123.168,104.76467
123.17,104.76045
123.172,104.68351
123.174,105.20662
123.176,105.43959
123.178,105.593056
123.18,105.79888
123.182,105.43279
123.184,105.206345
123.186,104.97098
123.188,104.43045
123.19,104.44628
123.192,104.39121
123.194,104.15039
123.196,104.14528
123.198,103.817
123.2,103.49993
123.202,103.47616
123.204,103.18128
123.206,103.15828
123.208,103.43544
123.21,103.464355
123.212,103.75032
123.214,103.89135
123.216,103.567474
123.218,103.53696
123.22,103.371635
123.222,103.136345
123.224,103.4634
123.226,103.52383
123.228,103.660675
123.23,103.96192
123.232,103.66422
123.234,103.53128
123.236,103.46116
123.238,103.118225
123.24,103.3426
123.242,103.5187
123.244,103.56531
123.246,103.90138
123.248,103.78849
123.25,103.53903
123.252,103.51168
123.254,103.21724
123.256,103.21281
123.258,103.50203
123.26,103.529755
123.262,103.79485
123.264,103.91924
123.266,103.59332
123.268,103.548996
123.27,103.37352
123.272,103.13355
123.274,103.464355
123.276,103.529465
123.278,103.67126
123.28,103.99876
123.282,103.7109
123.284,103.57176
123.286,103.49161
123.288,103.14457
123.29,103.37869
123.292,103.56025
123.294,103.625595
123.296,103.96694
123.298,103.8643
123.3,103.61456
123.302,103.58629
123.304,103.28541
123.306,103.282875
123.308,103.57878
123.31,103.6021
123.312,103.86357
123.314,104.01053
123.316,103.684944
123.318,103.63094
123.32,103.45034
123.322,103.215904
123.324,103.556984
123.326,103.63127
123.328,103.76613
123.33,104.08276
123.332,103.78406
123.334,103.65308
123.336,103.59559
123.338,103.27181
123.34,103.49869
123.342,103.67589
123.344,103.72788
123.346,104.06958
123.348,103.978386
123.35,103.73155
123.352,103.70254
123.354,103.401825
123.356,103.40337
123.358,103.703255
123.36,103.73258
123.362,103.99775
123.364,104.14492
123.366,103.82318
123.368,103.78084
123.37,103.605
123.372,103.37524
123.374,103.72299
123.376,103.80957
123.378,103.954956
123.38,104.283424
123.382,104.004616
123.384,103.88545
123.386,103.82342
123.388,103.489136
123.39,103.71921
123.392,103.90436
123.394,103.96599
123.396,104.32674
123.398,104.24142
123.4,104.01342
123.402,103.991905
123.404,103.70487
123.406,103.69498
123.408,103.98988
123.41,104.03106
123.412,104.29453
123.414,104.43203
123.416,104.106606
123.418,104.06996
123.42,103.90145
123.422,103.65922
123.424,103.99453
123.426,104.066315
123.428,104.19838
123.43,104.51113
123.432,104.21638
123.434,104.08339
123.436,104.01103
123.438,103.66666
123.44,103.87955
123.442,104.06007
123.444,104.110695
123.446,104.43975
123.448,104.31454
123.45,104.04376
123.452,103.9953
123.454,103.68464
123.456,103.66652
123.458,103.96684
123.46,103.98523
123.462,104.216736
123.464,104.327
123.466,103.9766
123.468,103.89981
123.47,103.70339
123.472,103.43255
123.474,103.74233
123.476,103.795
123.478,103.91192
123.48,104.19752
123.482,103.88006
123.484,103.72483
